age,job,marital,marital_status,education,default,balance,housing,loan,contact,day,month,day_month,duration,campaign,pdays,previous,poutcome,y
32,self-employed,single,single,tertiary,no,386,yes,no,cellular,18,nov,18-Nov,482,1,-1,0,unknown,yes
53,management,married,married,tertiary,no,952,yes,yes,cellular,18,nov,18-Nov,121,3,-1,0,unknown,no
36,blue-collar,married,married,primary,no,0,yes,no,cellular,18,nov,18-Nov,618,2,-1,0,unknown,no
39,blue-collar,married,married,secondary,no,8,no,yes,cellular,18,nov,18-Nov,607,1,-1,0,unknown,no
41,housemaid,divorced,divorced,primary,no,22,yes,no,cellular,18,nov,18-Nov,238,3,126,4,other,no
51,management,married,married,tertiary,no,1612,yes,no,cellular,18,nov,18-Nov,61,2,131,1,failure,no
42,blue-collar,married,married,primary,no,560,yes,yes,cellular,18,nov,18-Nov,139,2,-1,0,unknown,no
34,blue-collar,single,single,secondary,no,47,yes,no,cellular,18,nov,18-Nov,810,2,-1,0,unknown,no
33,technician,married,married,tertiary,no,17455,yes,yes,cellular,18,nov,18-Nov,168,3,179,4,failure,no
32,blue-collar,married,married,secondary,no,491,yes,no,cellular,18,nov,18-Nov,131,3,194,2,failure,no
35,management,married,married,tertiary,no,2472,no,no,cellular,18,nov,18-Nov,586,2,-1,0,unknown,no
53,self-employed,married,married,tertiary,no,337,yes,yes,cellular,18,nov,18-Nov,80,2,-1,0,unknown,no
46,blue-collar,married,married,secondary,no,922,yes,no,telephone,18,nov,18-Nov,296,2,-1,0,unknown,no
32,technician,single,single,tertiary,no,-311,no,no,cellular,18,nov,18-Nov,218,2,-1,0,unknown,no
42,services,married,married,secondary,yes,129,no,no,cellular,18,nov,18-Nov,390,3,-1,0,unknown,no
31,services,married,married,secondary,no,2050,yes,no,cellular,18,nov,18-Nov,271,5,-1,0,unknown,no
47,technician,married,married,secondary,no,826,yes,no,telephone,18,nov,18-Nov,195,3,112,8,other,no
40,entrepreneur,married,married,secondary,no,1532,yes,yes,cellular,18,nov,18-Nov,173,7,-1,0,unknown,no
36,entrepreneur,divorced,divorced,tertiary,no,299,yes,no,cellular,18,nov,18-Nov,583,2,-1,0,unknown,no
32,services,married,married,secondary,no,3839,yes,no,cellular,18,nov,18-Nov,100,2,189,1,failure,no
35,entrepreneur,married,married,tertiary,no,0,no,no,cellular,18,nov,18-Nov,150,4,-1,0,unknown,no
47,management,single,single,tertiary,no,153,yes,no,cellular,18,nov,18-Nov,192,2,-1,0,unknown,no
51,management,divorced,divorced,tertiary,no,1937,yes,no,cellular,18,nov,18-Nov,185,4,152,11,other,no
40,management,single,single,secondary,no,9916,no,no,cellular,18,nov,18-Nov,411,3,8,1,failure,no
37,admin.,married,married,secondary,no,960,no,no,telephone,18,nov,18-Nov,50,3,-1,0,unknown,no
56,retired,married,married,secondary,no,728,no,no,cellular,18,nov,18-Nov,163,2,110,15,failure,no
45,admin.,married,married,secondary,no,0,yes,no,cellular,18,nov,18-Nov,108,5,-1,0,unknown,no
33,technician,divorced,divorced,secondary,yes,10,yes,yes,cellular,18,nov,18-Nov,167,5,-1,0,unknown,no
49,technician,married,married,secondary,no,1432,yes,yes,cellular,18,nov,18-Nov,1014,3,-1,0,unknown,no
32,management,married,married,secondary,no,6217,yes,yes,cellular,18,nov,18-Nov,486,2,181,2,failure,no
39,management,married,married,tertiary,no,9579,yes,no,cellular,18,nov,18-Nov,160,3,-1,0,unknown,no
41,admin.,married,married,secondary,no,1327,yes,yes,cellular,18,nov,18-Nov,425,2,176,2,failure,no
59,management,married,married,secondary,no,7623,yes,no,cellular,18,nov,18-Nov,84,2,-1,0,unknown,no
45,entrepreneur,married,married,secondary,no,128,no,yes,cellular,18,nov,18-Nov,275,2,-1,0,unknown,no
49,self-employed,single,single,tertiary,no,-341,no,yes,cellular,18,nov,18-Nov,920,2,-1,0,unknown,no
41,blue-collar,married,married,primary,no,168,yes,no,cellular,18,nov,18-Nov,187,3,-1,0,unknown,no
36,technician,married,married,secondary,no,-179,yes,no,cellular,18,nov,18-Nov,476,2,124,1,failure,no
46,blue-collar,married,married,secondary,no,942,no,no,cellular,18,nov,18-Nov,240,3,119,2,failure,no
38,technician,married,married,secondary,no,958,yes,no,telephone,18,nov,18-Nov,33,4,-1,0,unknown,no
34,blue-collar,married,married,secondary,no,3990,yes,no,cellular,18,nov,18-Nov,591,2,117,7,failure,no
32,blue-collar,married,married,secondary,no,1,yes,no,cellular,18,nov,18-Nov,77,3,-1,0,unknown,no
34,technician,single,single,tertiary,no,2047,yes,no,cellular,18,nov,18-Nov,72,2,113,5,failure,no
47,management,divorced,divorced,tertiary,no,0,yes,yes,cellular,18,nov,18-Nov,203,3,-1,0,unknown,no
30,admin.,married,married,secondary,no,1589,yes,no,cellular,18,nov,18-Nov,51,4,-1,0,unknown,no
34,self-employed,divorced,divorced,tertiary,no,5722,yes,no,cellular,18,nov,18-Nov,157,2,-1,0,unknown,no
44,blue-collar,divorced,divorced,secondary,no,-184,yes,no,cellular,18,nov,18-Nov,825,2,154,3,other,no
50,technician,divorced,divorced,secondary,no,2910,no,yes,cellular,18,nov,18-Nov,364,2,-1,0,unknown,no
41,management,married,married,secondary,no,1471,yes,no,cellular,18,nov,18-Nov,233,2,-1,0,unknown,no
31,blue-collar,married,married,secondary,no,604,yes,no,cellular,18,nov,18-Nov,394,2,-1,0,unknown,no
30,management,married,married,tertiary,no,1185,yes,no,cellular,18,nov,18-Nov,342,2,120,4,failure,no
30,admin.,single,single,secondary,no,2802,no,yes,telephone,18,nov,18-Nov,285,2,137,2,failure,no
34,self-employed,divorced,divorced,secondary,no,172,yes,no,cellular,18,nov,18-Nov,65,1,-1,0,unknown,no
43,services,married,married,secondary,no,508,yes,no,cellular,18,nov,18-Nov,200,1,172,1,failure,no
33,blue-collar,married,married,secondary,no,833,yes,yes,cellular,18,nov,18-Nov,62,6,-1,0,unknown,no
51,management,single,single,tertiary,no,6030,yes,no,cellular,18,nov,18-Nov,157,2,110,3,failure,no
45,technician,divorced,divorced,secondary,no,-14,no,no,cellular,18,nov,18-Nov,39,2,127,3,failure,no
46,management,divorced,divorced,tertiary,no,6269,yes,no,telephone,18,nov,18-Nov,249,3,112,2,failure,no
39,management,single,single,tertiary,no,12437,no,no,telephone,18,nov,18-Nov,40,1,-1,0,unknown,no
51,management,single,single,tertiary,no,1202,yes,no,cellular,18,nov,18-Nov,99,1,-1,0,unknown,no
30,blue-collar,married,married,secondary,no,1131,yes,yes,cellular,18,nov,18-Nov,189,1,144,5,failure,no
40,management,married,married,tertiary,no,6008,yes,no,cellular,18,nov,18-Nov,989,1,-1,0,unknown,no
36,management,married,married,tertiary,no,1434,no,no,cellular,18,nov,18-Nov,379,1,-1,0,unknown,no
32,technician,single,single,tertiary,no,4432,no,no,telephone,18,nov,18-Nov,115,4,-1,0,unknown,no
46,management,single,single,secondary,yes,177,no,no,cellular,18,nov,18-Nov,437,1,-1,0,unknown,no
40,admin.,divorced,divorced,secondary,no,399,yes,yes,cellular,18,nov,18-Nov,166,3,96,2,failure,no
46,services,divorced,divorced,secondary,no,864,yes,no,cellular,18,nov,18-Nov,105,5,188,2,failure,no
35,blue-collar,married,married,secondary,no,496,yes,no,cellular,18,nov,18-Nov,135,3,-1,0,unknown,no
45,admin.,married,married,secondary,no,597,yes,yes,cellular,18,nov,18-Nov,188,2,-1,0,unknown,no
58,technician,married,married,tertiary,no,855,yes,no,telephone,18,nov,18-Nov,263,2,-1,0,unknown,no
32,blue-collar,single,single,secondary,no,3845,yes,no,cellular,18,nov,18-Nov,459,3,-1,0,unknown,no
49,self-employed,married,married,tertiary,no,202,yes,no,cellular,18,nov,18-Nov,139,1,166,3,other,no
39,management,married,married,tertiary,no,3,yes,no,cellular,18,nov,18-Nov,341,1,-1,0,unknown,no
33,management,single,single,tertiary,no,2206,yes,no,cellular,18,nov,18-Nov,247,1,-1,0,unknown,no
31,management,single,single,tertiary,no,3142,yes,no,cellular,18,nov,18-Nov,235,1,123,1,failure,no
55,management,divorced,divorced,secondary,no,1526,yes,no,cellular,18,nov,18-Nov,105,1,-1,0,unknown,no
34,management,married,married,tertiary,no,577,yes,no,cellular,18,nov,18-Nov,80,1,-1,0,unknown,no
53,retired,married,married,secondary,no,1139,yes,no,cellular,18,nov,18-Nov,180,1,186,6,failure,no
42,blue-collar,married,married,secondary,no,1540,yes,yes,cellular,18,nov,18-Nov,158,1,-1,0,unknown,no
32,management,married,married,secondary,no,1477,yes,no,cellular,18,nov,18-Nov,111,1,-1,0,unknown,no
30,admin.,married,married,secondary,no,8781,yes,no,cellular,18,nov,18-Nov,898,1,-1,0,unknown,yes
48,blue-collar,married,married,primary,no,214,yes,yes,cellular,18,nov,18-Nov,246,1,162,1,failure,no
34,blue-collar,married,married,secondary,no,1412,yes,yes,cellular,18,nov,18-Nov,149,1,175,2,failure,no
35,technician,married,married,secondary,no,2019,yes,yes,cellular,18,nov,18-Nov,83,2,144,1,failure,no
52,management,married,married,tertiary,no,1295,yes,no,cellular,18,nov,18-Nov,121,1,123,1,other,no
39,technician,married,married,tertiary,no,3911,yes,no,cellular,18,nov,18-Nov,247,2,-1,0,unknown,no
48,management,married,married,secondary,yes,-998,yes,no,cellular,18,nov,18-Nov,173,1,-1,0,unknown,no
31,management,married,married,tertiary,no,1164,yes,yes,cellular,18,nov,18-Nov,141,2,123,3,failure,no
36,management,married,married,tertiary,no,369,no,no,cellular,18,nov,18-Nov,193,4,102,2,failure,no
31,admin.,married,married,secondary,no,3584,yes,yes,cellular,18,nov,18-Nov,467,1,-1,0,unknown,no
31,technician,married,married,tertiary,no,3564,no,no,cellular,18,nov,18-Nov,1377,1,-1,0,unknown,no
51,entrepreneur,married,married,primary,no,538,no,no,cellular,18,nov,18-Nov,1122,4,-1,0,unknown,yes
36,housemaid,married,married,secondary,no,205,yes,no,telephone,18,nov,18-Nov,176,4,-1,0,unknown,no
45,blue-collar,married,married,secondary,no,17,yes,no,cellular,18,nov,18-Nov,66,1,152,14,failure,no
30,admin.,married,married,secondary,no,187,yes,no,cellular,18,nov,18-Nov,106,1,-1,0,unknown,no
31,admin.,married,married,secondary,no,355,yes,no,cellular,18,nov,18-Nov,530,1,193,1,failure,no
35,services,married,married,secondary,no,66,yes,no,cellular,18,nov,18-Nov,110,1,123,1,other,no
51,self-employed,married,married,primary,no,106,yes,no,telephone,18,nov,18-Nov,366,3,110,2,failure,no
51,technician,married,married,secondary,no,3899,yes,yes,telephone,18,nov,18-Nov,82,6,-1,0,unknown,no
41,technician,married,married,secondary,no,352,yes,no,cellular,18,nov,18-Nov,129,2,-1,0,unknown,no
47,admin.,married,married,secondary,no,79,no,yes,cellular,18,nov,18-Nov,136,5,-1,0,unknown,no
50,technician,married,married,secondary,no,31,yes,no,telephone,18,nov,18-Nov,251,4,-1,0,unknown,no
42,blue-collar,married,married,secondary,no,681,yes,no,cellular,18,nov,18-Nov,203,1,-1,0,unknown,no
56,management,married,married,tertiary,no,1390,yes,no,cellular,18,nov,18-Nov,543,1,-1,0,unknown,yes
48,management,married,married,tertiary,no,1175,yes,no,telephone,18,nov,18-Nov,1476,3,-1,0,unknown,no
31,self-employed,single,single,secondary,no,202,yes,no,cellular,18,nov,18-Nov,216,1,-1,0,unknown,no
41,blue-collar,married,married,secondary,no,1362,yes,no,cellular,18,nov,18-Nov,25,1,-1,0,unknown,no
56,retired,married,married,tertiary,no,839,no,yes,cellular,18,nov,18-Nov,630,1,187,2,other,no
34,entrepreneur,married,married,secondary,no,1368,yes,no,cellular,18,nov,18-Nov,252,2,-1,0,unknown,no
46,entrepreneur,married,married,tertiary,no,1082,yes,yes,cellular,18,nov,18-Nov,288,1,-1,0,unknown,no
43,management,married,married,secondary,no,481,yes,no,telephone,18,nov,18-Nov,164,1,110,2,other,no
36,management,single,single,tertiary,no,3343,no,no,cellular,18,nov,18-Nov,307,1,-1,0,unknown,no
33,blue-collar,married,married,primary,no,3074,no,no,cellular,18,nov,18-Nov,679,1,-1,0,unknown,no
51,technician,divorced,divorced,secondary,no,5964,yes,no,cellular,18,nov,18-Nov,577,4,-1,0,unknown,no
42,management,married,married,secondary,no,283,yes,no,cellular,18,nov,18-Nov,400,1,-1,0,unknown,no
30,technician,married,married,secondary,no,-306,yes,yes,cellular,18,nov,18-Nov,372,1,186,1,failure,no
41,entrepreneur,married,married,secondary,no,353,no,no,cellular,19,nov,19-Nov,90,2,-1,0,unknown,no
48,management,married,married,tertiary,no,571,yes,yes,cellular,19,nov,19-Nov,77,2,-1,0,unknown,no
51,management,married,married,tertiary,no,-20,no,no,cellular,19,nov,19-Nov,139,3,-1,0,unknown,no
43,entrepreneur,married,married,tertiary,no,1574,yes,no,cellular,19,nov,19-Nov,167,3,-1,0,unknown,no
55,technician,married,married,secondary,no,6043,no,no,cellular,19,nov,19-Nov,427,3,-1,0,unknown,no
44,services,married,married,secondary,no,1106,yes,no,telephone,19,nov,19-Nov,178,5,119,11,failure,no
33,management,single,single,tertiary,no,48,yes,no,cellular,19,nov,19-Nov,308,5,-1,0,unknown,no
39,blue-collar,married,married,primary,no,4,yes,no,cellular,19,nov,19-Nov,206,5,-1,0,unknown,no
35,management,divorced,divorced,tertiary,no,808,no,no,cellular,19,nov,19-Nov,89,1,-1,0,unknown,no
31,technician,divorced,divorced,tertiary,yes,1200,no,no,cellular,19,nov,19-Nov,62,1,-1,0,unknown,no
35,management,married,married,tertiary,no,12256,yes,no,cellular,19,nov,19-Nov,308,4,-1,0,unknown,no
41,entrepreneur,married,married,tertiary,no,171,yes,no,cellular,19,nov,19-Nov,209,1,191,4,failure,no
36,admin.,single,single,tertiary,no,2317,yes,no,cellular,19,nov,19-Nov,56,2,-1,0,unknown,no
33,management,married,married,tertiary,no,2744,yes,no,telephone,19,nov,19-Nov,103,1,-1,0,unknown,no
37,management,married,married,tertiary,no,156,no,no,cellular,19,nov,19-Nov,366,3,-1,0,unknown,yes
36,management,married,married,tertiary,no,481,yes,no,cellular,19,nov,19-Nov,112,3,-1,0,unknown,no
35,technician,divorced,divorced,tertiary,no,4515,yes,no,cellular,19,nov,19-Nov,98,2,-1,0,unknown,no
44,admin.,married,married,secondary,no,1206,no,no,cellular,19,nov,19-Nov,180,3,-1,0,unknown,no
58,self-employed,married,married,tertiary,no,8014,yes,no,cellular,19,nov,19-Nov,697,2,184,3,failure,no
55,blue-collar,divorced,divorced,secondary,no,4053,no,no,cellular,19,nov,19-Nov,113,1,166,2,failure,no
53,management,married,married,tertiary,no,57,no,yes,cellular,19,nov,19-Nov,84,3,-1,0,unknown,no
58,technician,married,married,secondary,no,4717,yes,no,cellular,19,nov,19-Nov,135,1,-1,0,unknown,no
33,management,married,married,tertiary,no,1148,no,no,cellular,19,nov,19-Nov,299,1,-1,0,unknown,no
32,admin.,single,single,tertiary,no,1583,yes,no,cellular,19,nov,19-Nov,100,1,182,1,failure,no
46,technician,single,single,secondary,no,874,no,no,cellular,19,nov,19-Nov,819,3,-1,0,unknown,yes
31,technician,single,single,secondary,no,3500,yes,no,cellular,19,nov,19-Nov,347,1,-1,0,unknown,no
50,housemaid,divorced,divorced,secondary,no,0,no,no,cellular,19,nov,19-Nov,126,1,-1,0,unknown,no
38,entrepreneur,married,married,tertiary,no,83,yes,no,cellular,19,nov,19-Nov,108,1,-1,0,unknown,no
30,management,single,single,tertiary,no,5561,yes,no,cellular,19,nov,19-Nov,511,1,-1,0,unknown,yes
46,blue-collar,divorced,divorced,secondary,no,138,no,no,cellular,19,nov,19-Nov,277,1,-1,0,unknown,no
42,technician,married,married,secondary,no,-556,yes,no,cellular,19,nov,19-Nov,101,1,-1,0,unknown,no
45,management,married,married,tertiary,no,1416,yes,yes,cellular,19,nov,19-Nov,740,1,-1,0,unknown,no
36,management,married,married,tertiary,no,3839,no,no,cellular,19,nov,19-Nov,146,1,-1,0,unknown,no
48,technician,married,married,primary,yes,-530,no,yes,cellular,19,nov,19-Nov,119,1,-1,0,unknown,no
42,services,married,married,tertiary,no,412,yes,no,telephone,19,nov,19-Nov,142,4,169,5,failure,no
30,management,married,married,tertiary,no,314,no,no,cellular,19,nov,19-Nov,364,2,175,2,success,no
37,technician,married,married,secondary,no,7957,no,no,cellular,19,nov,19-Nov,706,1,111,2,failure,no
39,management,single,single,secondary,no,4278,yes,no,cellular,19,nov,19-Nov,43,1,111,2,other,no
30,entrepreneur,married,married,tertiary,no,23,yes,yes,cellular,19,nov,19-Nov,375,1,-1,0,unknown,no
32,services,divorced,divorced,secondary,no,1156,yes,no,cellular,19,nov,19-Nov,81,1,182,1,failure,no
38,blue-collar,married,married,primary,no,10443,no,no,cellular,19,nov,19-Nov,370,1,-1,0,unknown,no
47,entrepreneur,divorced,divorced,secondary,no,392,yes,yes,cellular,19,nov,19-Nov,125,1,-1,0,unknown,no
39,management,single,single,tertiary,no,1682,yes,no,cellular,19,nov,19-Nov,147,1,170,1,failure,no
31,management,single,single,tertiary,no,3625,yes,no,cellular,19,nov,19-Nov,112,1,180,2,failure,no
38,technician,married,married,tertiary,no,11766,yes,no,cellular,19,nov,19-Nov,280,1,-1,0,unknown,no
50,services,divorced,divorced,secondary,no,2015,yes,no,cellular,19,nov,19-Nov,242,1,-1,0,unknown,no
32,blue-collar,single,single,secondary,no,1721,yes,no,cellular,19,nov,19-Nov,184,2,182,2,failure,no
45,management,married,married,secondary,no,38,yes,no,cellular,19,nov,19-Nov,159,1,188,2,failure,no
33,management,single,single,tertiary,no,541,yes,yes,cellular,19,nov,19-Nov,140,1,182,1,failure,no
35,blue-collar,single,single,secondary,no,4845,no,no,cellular,19,nov,19-Nov,718,1,-1,0,unknown,no
33,management,single,single,tertiary,no,102,yes,yes,cellular,19,nov,19-Nov,199,1,-1,0,unknown,no
30,management,single,single,tertiary,no,54,yes,yes,cellular,19,nov,19-Nov,192,1,177,3,failure,no
52,admin.,married,married,secondary,no,299,no,no,cellular,19,nov,19-Nov,310,4,-1,0,unknown,no
50,blue-collar,married,married,primary,no,167,no,no,cellular,19,nov,19-Nov,189,1,-1,0,unknown,no
52,management,married,married,tertiary,no,488,yes,no,cellular,19,nov,19-Nov,60,3,-1,0,unknown,no
35,services,single,single,secondary,no,0,yes,no,cellular,19,nov,19-Nov,305,4,-1,0,unknown,no
45,entrepreneur,married,married,tertiary,no,2185,yes,no,cellular,19,nov,19-Nov,167,4,-1,0,unknown,no
34,blue-collar,single,single,primary,no,-343,yes,yes,cellular,19,nov,19-Nov,207,1,-1,0,unknown,no
43,entrepreneur,single,single,primary,no,2124,yes,no,cellular,19,nov,19-Nov,104,1,-1,0,unknown,no
31,management,married,married,tertiary,no,4924,yes,no,cellular,19,nov,19-Nov,316,1,182,2,failure,no
54,management,married,married,tertiary,no,6525,yes,no,cellular,19,nov,19-Nov,133,1,170,3,failure,no
33,management,married,married,tertiary,no,3696,no,no,cellular,19,nov,19-Nov,305,1,182,3,failure,no
31,self-employed,single,single,unknown,no,7118,yes,no,cellular,19,nov,19-Nov,210,1,168,2,other,no
33,management,single,single,tertiary,no,896,yes,no,cellular,19,nov,19-Nov,577,1,-1,0,unknown,no
37,services,married,married,secondary,no,345,yes,yes,cellular,19,nov,19-Nov,204,1,-1,0,unknown,no
53,management,divorced,divorced,primary,no,255,no,no,cellular,19,nov,19-Nov,126,1,-1,0,unknown,no
58,entrepreneur,married,married,tertiary,no,6384,no,no,cellular,19,nov,19-Nov,90,3,-1,0,unknown,no
48,unemployed,married,married,secondary,no,1811,yes,no,telephone,19,nov,19-Nov,137,4,111,3,failure,no
40,management,married,married,tertiary,no,2168,yes,yes,cellular,19,nov,19-Nov,530,1,-1,0,unknown,no
36,services,divorced,divorced,secondary,no,2390,yes,no,cellular,19,nov,19-Nov,400,1,-1,0,unknown,no
33,management,married,married,tertiary,no,0,yes,no,cellular,19,nov,19-Nov,295,1,170,1,failure,no
33,technician,married,married,tertiary,no,575,yes,no,cellular,19,nov,19-Nov,76,1,-1,0,unknown,no
33,blue-collar,married,married,primary,no,359,yes,yes,cellular,19,nov,19-Nov,158,1,-1,0,unknown,no
37,management,divorced,divorced,tertiary,no,2519,yes,no,cellular,19,nov,19-Nov,58,1,-1,0,unknown,no
51,technician,married,married,secondary,no,113,no,no,cellular,19,nov,19-Nov,193,1,-1,0,unknown,no
57,retired,single,single,primary,no,604,no,no,cellular,19,nov,19-Nov,187,1,-1,0,unknown,no
